id,name,type,subtype,district,neighbourhood,latitude,longitude,etymology_type,etymology_summary,named_after,named_after_wikidata,person_gender,person_birth_year,person_death_year,person_profession,person_nationality,naming_date,previous_names,source,confidence,line,opening_year,operator,etymology_summary_es,named_after_es
metro_129,Arganzuela-Planetario,metro_station,,Arganzuela,,40.393232,-3.688413,place,"Named after the Arganzuela district and the Planetario de Madrid. The planetarium was inaugurated on 29 September 1986 and sits in the Parque Enrique Tierno Galván, built on former railway land in Legazpi. The park honours Madrid's beloved socialist mayor, who died in January 1986 just months before the planetarium's completion; the park itself opened on 10 May 1987. The planetarium features a 17.5-metre dome with a Zeiss projector and underwent a major refurbishment in 2016-2017. The metro station opened in 2007 and took a double-barrelled name to distinguish it from the existing Legazpi stop and highlight the planetarium as a local landmark.",Arganzuela district + Planetario de Madrid,,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Arganzuela-Planetario; fotonazos.es,verified,6,2007,Metro de Madrid,"Lleva el nombre del distrito de Arganzuela y del Planetario de Madrid. El planetario fue inaugurado el 29 de septiembre de 1986 y se encuentra en el Parque Enrique Tierno Galván, construido sobre antiguos terrenos ferroviarios en Legazpi. El parque rinde homenaje al querido alcalde socialista de Madrid, fallecido en enero de 1986, apenas unos meses antes de la inauguración del planetario; el propio parque se abrió el 10 de mayo de 1987. El planetario cuenta con una cúpula de 17,5 metros equipada con un proyector Zeiss y fue sometido a una importante renovación en 2016-2017. La estación de metro, inaugurada en 2007, adoptó un nombre compuesto para distinguirse de la ya existente parada de Legazpi y destacar el planetario como referencia local.",Distrito de Arganzuela + Planetario de Madrid
metro_130,Suanzes,metro_station,,Ciudad Lineal,,40.440879,-3.627016,person,"Named after Juan Antonio Suanzes Fernández (1891-1977), a naval engineer and childhood friend of Francisco Franco from their days at the Ferrol naval academy. As first president of the Instituto Nacional de Industria (INI) and Minister of Industry, he masterminded Spain's post-war autarkic industrialisation programme. He was posthumously honoured with the title Marquis of Suanzes in 1960.",Juan Antonio Suanzes,Q9015179,M,1891,1977,naval engineer; minister; INI president,Spanish,,,en.wikipedia.org/wiki/Suanzes_(Madrid_Metro); fnff.es,verified,5,1980,Metro de Madrid,"Debe su nombre a Juan Antonio Suanzes Fernández (1891-1977), ingeniero naval y amigo de infancia de Francisco Franco desde sus años en la academia naval de Ferrol. Como primer presidente del Instituto Nacional de Industria (INI) y ministro de Industria, fue el artífice del programa de industrialización autárquica de la posguerra española. Fue honrado póstumamente con el título de marqués de Suanzes en 1960.",Juan Antonio Suanzes
metro_131,Ciudad Lineal,metro_station,,Ciudad Lineal,,40.437931,-3.63774,place,"Named after the Ciudad Lineal district, which takes its name from Arturo Soria y Mata's pioneering 'Linear City' urban planning concept (1892-1911). Soria envisioned a narrow city stretching 50 kilometres along a single transportation axis with a central boulevard, electric tram, and individual houses with gardens. Though only 5 km were built before his death in 1920, the idea influenced urban planning worldwide. The Calle de Arturo Soria, a 15 km boulevard, remains the spine of the district.",Ciudad Lineal (district),,,,,,,,,en.wikipedia.org/wiki/Ciudad_Lineal_(Madrid_Metro); es.wikipedia.org,verified,5,1964,Metro de Madrid,"Toma su nombre del distrito de Ciudad Lineal, que a su vez remite al pionero concepto urbanístico de la 'Ciudad Lineal' de Arturo Soria y Mata (1892-1911). Soria imaginó una ciudad estrecha que se extendería 50 kilómetros a lo largo de un único eje de transporte, con un bulevar central, tranvía eléctrico y viviendas individuales con jardín. Aunque solo se construyeron 5 km antes de su muerte en 1920, la idea influyó en el urbanismo de todo el mundo. La calle de Arturo Soria, un bulevar de 15 km, sigue siendo la columna vertebral del distrito.",Ciudad Lineal (distrito)
metro_132,Quintana,metro_station,,Ciudad Lineal,,40.433114,-3.648146,place,"Named after the Plaza de Quintana in Ciudad Lineal, likely honouring Manuel José Quintana (1772-1857), the Neoclassical poet crowned national poet by Queen Isabella II in an unprecedented 1855 ceremony. Quintana also served as royal tutor and director of public instruction. The word 'quintana' derives from Latin, originally meaning the market square of a Roman camp, later evolving to denote a village plaza.",Quintana (neighbourhood),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Quintana; en.wikipedia.org/wiki/Quintana_(Madrid),verified,5,1964,Metro de Madrid,"Lleva el nombre de la Plaza de Quintana, en Ciudad Lineal, que probablemente honra a Manuel José Quintana (1772-1857), el poeta neoclásico a quien la reina Isabel II coronó poeta nacional en una ceremonia sin precedentes en 1855. Quintana fue además preceptor real y director de instrucción pública. La voz 'quintana' procede del latín y designaba originalmente la plaza del mercado de un campamento romano, evolucionando después hasta significar plaza de pueblo.",Quintana (barrio)
metro_133,El Carmen,metro_station,,Ciudad Lineal,,40.43197,-3.656191,religious,"Named after the Capilla del Carmen (1928), a chapel at Carretera de Aragón 40 (now C/Alcalá 246) run by the Congregacion de las Damas Apostolicas. It served the poor neighbourhoods east of the Abronigal stream. The chapel became the nucleus of the Parroquia Espiritu Santo (1940). Nothing remains except the memory in the station name.",Virgen del Carmen,,,,,,,,,parroquiaespiritusanto.es/historia-de-la-parroquia; es.wikipedia.org/wiki/Estacion_de_El_Carmen,verified,5,1964,Metro de Madrid,"Debe su nombre a la Capilla del Carmen (1928), un oratorio situado en la Carretera de Aragón 40 (actual calle de Alcalá 246), regentado por la Congregación de las Damas Apostólicas. Atendió a los barrios humildes al este del arroyo Abroñigal y se convirtió en el núcleo de la Parroquia del Espíritu Santo (1940). Nada queda de ella salvo el recuerdo que guarda el nombre de la estación.",Virgen del Carmen
metro_134,García Noblejas,metro_station,,San Blas-Canillejas,,40.428648,-3.632863,person,"Named after the Avenida de los Hermanos García Noblejas, honouring a family of Falangist sympathisers from Manzanares (Ciudad Real) who died during the Spanish Civil War and its aftermath. The father, Salvador García Noblejas y Quesada, was killed at Paracuellos del Jarama in November 1936; José fell at the Cuartel de la Montaña on 20 July 1936; Jesús was killed at the Battle of Brunete; and Javier died fighting with the División Azul in Russia in 1941. In 2017, under Mayor Manuela Carmena, the street was renamed Avenida de la Institución Libre de Enseñanza under Spain's Historical Memory Law, but Madrid's High Court annulled the change, ruling that the brothers held no political or military positions of responsibility. The metro station has retained the original name throughout.",Hermanos García-Noblejas,,M,,,,Spanish,,,manzanareshistoria.es; lafalange.org; paginadeldistrito.com; en.wikipedia.org/wiki/Garcia_Noblejas_(Madrid_Metro),verified,7,1974,Metro de Madrid,"Toma su nombre de la Avenida de los Hermanos García Noblejas, que honra a una familia de simpatizantes falangistas de Manzanares (Ciudad Real) muertos durante la Guerra Civil y sus consecuencias. El padre, Salvador García Noblejas y Quesada, fue asesinado en Paracuellos del Jarama en noviembre de 1936; José cayó en el Cuartel de la Montaña el 20 de julio de 1936; Jesús murió en la Batalla de Brunete; y Javier pereció combatiendo con la División Azul en Rusia en 1941. En 2017, bajo la alcaldesa Manuela Carmena, la calle fue renombrada Avenida de la Institución Libre de Enseñanza en aplicación de la Ley de Memoria Histórica, pero el Tribunal Superior de Justicia de Madrid anuló el cambio al considerar que los hermanos no habían ocupado cargos políticos ni militares de responsabilidad. La estación de metro ha conservado el nombre original durante todo este proceso.",Hermanos García-Noblejas
metro_135,Simancas,metro_station,,San Blas-Canillejas,,40.427555,-3.622991,place,"Named after the Simancas neighbourhood, which references the Castilian town of Simancas (Valladolid). In 939, King Ramiro II of Leon defeated the Cordoban caliph Abd al-Rahman III at the Battle of Simancas, a decisive Reconquista victory. Legend holds that the town's name recalls the 'Tribute of the Seven Maidens' -- seven women who cut off their own hands rather than be surrendered to the Moors ('si mancas'). In 1563 Felipe II converted the town's castle into the Archivo General de Simancas, now housing over 33 million documents of state and one of Europe's most important historical archives.",Simancas (town in Valladolid),Q986572,,,,,,,,Toponomasticon Hispaniae (toponhisp.org/es/toponimia-de-las-zonas-central-sur-e-insular-atlántica/toponimo/simancas); Lorenzo Arribas (cvc.cervantes.es/el_rinconete/anteriores/marzo_08/07032008_01.htm); aytosimancas.es/villa-de-simancas-historia,verified,7,1974,Metro de Madrid,"Lleva el nombre del barrio de Simancas, que evoca la villa castellana de Simancas (Valladolid). En el año 939, el rey Ramiro II de León derrotó al califa cordobés Abderramán III en la Batalla de Simancas, una victoria decisiva de la Reconquista. Cuenta la leyenda que el nombre de la villa recuerda el 'Tributo de las Siete Doncellas': siete mujeres que se cortaron las manos antes de ser entregadas a los moros ('si mancas'). En 1563, Felipe II convirtió el castillo de la villa en el Archivo General de Simancas, que hoy custodia más de 33 millones de documentos de Estado y es uno de los archivos históricos más importantes de Europa.",Simancas (municipio de Valladolid)
metro_136,Las Musas,metro_station,,San Blas-Canillejas,,40.432572,-3.60785,place,"Named after the Las Musas neighbourhood in the Canillejas zone of San Blas-Canillejas, referencing the nine Muses of Greek mythology -- goddesses of the arts and sciences, daughters of Zeus and Mnemosyne. The area was developed as a residential colony with a classical and mythological street-naming theme: Calle de las Musas, Calle Lucano (the Roman poet), Calle Troya (Troy), and others. This thematic naming pattern, common in 1960s-70s Spanish urban developments, gave entire neighbourhoods a distinctive cultural identity. The station opened in 1974 on Line 7.",Las Musas (The Muses),,,,,,,,,lasrosasmadrid.com/historia-del-barrio-las-rosas; sanblascanillejas.wordpress.com/acerca-de/origenes-e-historia-ii; es.wikipedia.org/wiki/Estacion_de_Las_Musas,verified,7,1974,Metro de Madrid,"Debe su nombre al barrio de Las Musas, en la zona de Canillejas del distrito de San Blas-Canillejas, en referencia a las nueve Musas de la mitología griega, diosas de las artes y las ciencias, hijas de Zeus y Mnemósine. La zona se desarrolló como colonia residencial con un callejero de temática clásica y mitológica: calle de las Musas, calle Lucano (el poeta romano), calle Troya, entre otras. Este patrón temático, habitual en las urbanizaciones españolas de los años sesenta y setenta, otorgaba a barrios enteros una identidad cultural propia. La estación se inauguró en 1974 en la línea 7.",Las Musas (las musas)
metro_137,San Blas,metro_station,,San Blas-Canillejas,,40.4275,-3.615954,person,"Named after the San Blas neighbourhood. Sources indicate it was named as a tribute to Blas Pérez González (1898-1978), Minister of Gobernacion (Interior) 1942-1957, who oversaw housing policy. The neighbourhood was planned in 1958 under the Obra Sindical del Hogar. The 'San' prefix was added to the minister's first name. The saint association is secondary.",Blas Pérez González,Q5730088,M,1898,1978,politician; minister,Spanish,,,sanblascanillejas.wordpress.com/acerca-de/origenes-e-historia-i; press.parentesys.com/12649/origen-de-san-blas-canillejas; dbe.rah.es/biografias/5493/blas-perez-gonzalez; es.wikipedia.org/wiki/San_Blas_(Madrid),verified,7,1974,Metro de Madrid,"Toma su nombre del barrio de San Blas. Las fuentes indican que fue bautizado en homenaje a Blas Pérez González (1898-1978), ministro de la Gobernación (Interior) entre 1942 y 1957, responsable de la política de vivienda. El barrio fue planificado en 1958 al amparo de la Obra Sindical del Hogar. El prefijo 'San' se añadió al nombre de pila del ministro. La asociación con el santo es secundaria.",Blas Pérez González
metro_138,Pueblo Nuevo,metro_station,,Ciudad Lineal,,40.435033,-3.644171,descriptive,"Named after the Pueblo Nuevo neighbourhood, meaning 'New Town'. The area originated around 1860 as the Colonia Agricola de la Purisima Concepcion, an agricultural cooperative founded at the junction of Calle de Alcalá and the old Aragón highway to supply Madrid's markets with vegetables. Early references called it 'Pueblo Nuevo de la Concepcion', shortened to Pueblo Nuevo by 1925. It straddled the municipalities of Canillas, Canillejas, and Vicálvaro until annexation in 1951.",Pueblo Nuevo (New Town),,,,,,,,,en.wikipedia.org/wiki/Pueblo_Nuevo; es.wikipedia.org,verified,5;7,1964,Metro de Madrid,"Lleva el nombre del barrio de Pueblo Nuevo, que significa literalmente 'pueblo nuevo'. La zona nació hacia 1860 como la Colonia Agrícola de la Purísima Concepción, una cooperativa agrícola fundada en el cruce de la calle de Alcalá con la antigua carretera de Aragón para abastecer de hortalizas los mercados madrileños. Las primeras referencias la denominaban 'Pueblo Nuevo de la Concepción', abreviado a Pueblo Nuevo hacia 1925. Se extendía a caballo entre los municipios de Canillas, Canillejas y Vicálvaro hasta la anexión de estos en 1951.",Pueblo Nuevo (pueblo nuevo)
metro_139,Pinar del Rey,metro_station,,Hortaleza,,40.467828,-3.648678,descriptive,"Named after the Pinar del Rey neighbourhood, meaning 'King's Pine Grove'. The name references a historical royal pine forest that belonged to the Crown in the Hortaleza district, part of the extensive woodland that once covered northern Madrid. The area was gradually urbanized from the 1960s onward, though patches of pine trees survive in local parks. The neighbourhood is part of the broader Hortaleza district, itself an ancient village annexed to Madrid in 1950.",Pinar del Rey (King's Pine Grove),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Pinar_del_Rey; en.wikipedia.org/wiki/Pinar_del_Rey_(Madrid),verified,8,2007,Metro de Madrid,"Debe su nombre al barrio de Pinar del Rey, que significa 'pinar del rey'. El topónimo alude a un histórico bosque de pinos perteneciente a la Corona en el distrito de Hortaleza, parte de la extensa masa forestal que antaño cubría el norte de Madrid. La zona se fue urbanizando a partir de los años sesenta, aunque aún sobreviven rodales de pinos en los parques locales. El barrio forma parte del distrito de Hortaleza, un antiguo pueblo independiente anexionado a Madrid en 1950.",Pinar del Rey (pinar del rey)
metro_140,Bambú,metro_station,,Chamartín,,40.476981,-3.676614,descriptive,"Named after Calle Bambu in the Castilla neighbourhood of Chamartín, part of a cluster of streets bearing tropical-plant names -- including Calle Yuca at the very intersection above the station. The botanical naming theme, applied when this area was developed in the mid-20th century, lends an exotic touch to a district once covered by the pine groves and farmland of old Chamartín de la Rosa. The station opened in 2007 on Line 4's northern extension.",Bambú (bamboo plant),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Bambu; metro-madrid.es,verified,1,2007,Metro de Madrid,"Toma su nombre de la calle Bambú, en el barrio de Castilla del distrito de Chamartín, dentro de un conjunto de calles con nombres de plantas tropicales, incluida la calle Yuca justo en la intersección sobre la estación. Esta temática botánica, adoptada cuando la zona se urbanizó a mediados del siglo XX, aporta un toque exótico a un distrito que antaño cubrían los pinares y las tierras de labor del viejo Chamartín de la Rosa. La estación se abrió en 2007 con la prolongación norte de la línea 4.",Bambú (planta de bambú)
metro_141,Estrella,metro_station,,Retiro,,40.411285,-3.661347,place,"Named after the Estrella neighbourhood in the Retiro district. The area takes its name from the Calle Estrella (Star Street), part of a neighbourhood that developed in the 19th century along the eastern edge of the Retiro park. The station is located beneath the M-30 motorway near the Avenida del Mediterraneo. The Retiro district, anchored by the great park, is one of Madrid's most affluent areas, blending 19th-century bourgeois architecture with green spaces.",Estrella (neighbourhood),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Estrella; metro-madrid.org,verified,9,1980,Metro de Madrid,"Lleva el nombre del barrio de Estrella, en el distrito de Retiro. La zona debe su nombre a la calle Estrella, en un barrio que se desarrolló en el siglo XIX al borde oriental del parque del Retiro. La estación se encuentra bajo la autopista M-30, cerca de la Avenida del Mediterráneo. El distrito de Retiro, vertebrado por el gran parque, es una de las zonas más acomodadas de Madrid, donde convive la arquitectura burguesa decimonónica con amplios espacios verdes.",Estrella (barrio)
metro_142,Vinateros,metro_station,,Moratalaz,,40.410331,-3.652529,historical,"Named after the Camino de Vinateros, an old dirt road used by wine merchants ('vinateros') who transported wine from the vineyards of Arganda and La Mancha to Madrid. The path appears on an 1862 military map as one of the two principal roads through Moratalaz. Wine arrived by cart and later via the Tren de Arganda railway. Over 32 municipalities in the D.O. Vinos de Madrid Subzona de Arganda supplied Madrid through this route. The name preserves the memory of centuries of wine trade that shaped this area's identity.",Vinateros (wine merchants),,,,,,,,,vinetur.com/2014061652495/vinateros-camino-de-los-vinateros.html; Gea Ortigas 'Moratalaz y Vicálvaro' (2002); historias-matritenses.blogspot.com/2012/10/moratalaz; metro-madrid.org,verified,9,1980,Metro de Madrid,"Debe su nombre al Camino de Vinateros, una antigua senda de tierra utilizada por los vinateros que transportaban vino desde los viñedos de Arganda y La Mancha hasta Madrid. El camino aparece en un mapa militar de 1862 como una de las dos vías principales a través de Moratalaz. El vino llegaba en carreta y, más tarde, a bordo del Tren de Arganda. Más de 32 municipios de la D.O. Vinos de Madrid, Subzona de Arganda, abastecieron Madrid por esta ruta. El nombre conserva la memoria de siglos de comercio vinícola que forjaron la identidad de esta zona.",Vinateros (vinateros)
metro_143,Artilleros,metro_station,,Moratalaz,,40.405263,-3.641852,historical,"Named after the Pico de Artilleros, referencing the artillery firing range (campo de tiro de artilleria) established in the dehesa of Moratalaz from 1861. Military exercises ceased after 1927. Troops accessed the range from Calle Granada in Pacífico.",Artilleros (artillerymen),,,,,,,,,Gea Ortigas 'Moratalaz y Vicálvaro' (2002); historias-matritenses.blogspot.com/2012/10/moratalaz; metro-madrid.org,verified,9,1980,Metro de Madrid,"Toma su nombre del Pico de Artilleros, en referencia al campo de tiro de artillería establecido en la dehesa de Moratalaz desde 1861. Los ejercicios militares cesaron después de 1927. Las tropas accedían al campo de tiro desde la calle Granada, en Pacífico.",Artilleros (artilleros)
metro_144,Avenida de América,metro_station,,Salamanca,,40.437648,-3.677296,place,"Named after the Avenida de America, a major avenue honouring the Americas and the historical ties between Spain and Latin America. The station, opened in 1973, is one of Madrid's most important transport hubs, connecting four metro lines (4, 6, 7, 9) with a major intercity bus terminal serving routes across Spain. The surrounding Hispanoamerica neighbourhood features streets named after Latin American countries and cities, reflecting Spain's deep cultural connections to the continent.",Avenida de América (the Americas),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Avenida_de_America; esmadrid.com,verified,4;6;7;9,1973,Metro de Madrid,"Lleva el nombre de la Avenida de América, una gran arteria que honra al continente americano y los lazos históricos entre España y América Latina. La estación, inaugurada en 1973, es uno de los nudos de transporte más importantes de Madrid, donde confluyen cuatro líneas de metro (4, 6, 7 y 9) con una gran terminal de autobuses interurbanos que cubre rutas por toda España. El barrio circundante de Hispanoamérica luce calles con nombres de países y ciudades latinoamericanas, reflejo de los profundos vínculos culturales de España con el continente.",Avenida de América (las Américas)
metro_145,Cartagena,metro_station,,Ciudad Lineal,,40.439394,-3.671796,place,"Named after Calle de Cartagena, which references the port city of Cartagena in Murcia, founded as Qart Hadasht ('New City') by the Carthaginian general Hasdrubal in 227 BCE, later becoming the Roman Carthago Nova. The Madrid street runs through the Salamanca and Ciudad Lineal districts; in the 1960s it was extended, absorbing part of Calle Gómez Ortega. The station opened in 1975 on Line 7, serving the eastern edge of the Salamanca grid.",Cartagena (city),Q162615,,,,,,,,callesdemadrid.blogspot.com/2015/01/cartagena-calle-de.html; en.wikipedia.org/wiki/Cartagena_(Madrid_Metro); es.wikipedia.org,verified,7,1975,Metro de Madrid,"Debe su nombre a la calle de Cartagena, que evoca la ciudad portuaria de Cartagena, en Murcia, fundada como Qart Hadasht ('Ciudad Nueva') por el general cartaginés Asdrúbal en el 227 a. C. y convertida después en la romana Carthago Nova. La calle madrileña discurre por los distritos de Salamanca y Ciudad Lineal; en los años sesenta fue prolongada, absorbiendo parte de la calle Gómez Ortega. La estación se inauguró en 1975 en la línea 7, dando servicio al borde oriental de la trama del barrio de Salamanca.",Cartagena (ciudad)
metro_146,Antonio Machado,metro_station,,Moncloa-Aravaca,,40.470189,-3.717881,person,"Named after Antonio Machado (1875-1939), one of Spain's greatest poets of the Generation of '98. His masterpiece 'Campos de Castilla' (1912), a lyrical meditation on the stark beauty and spiritual decay of the Castilian landscape, was published weeks before the death of his young wife Leonor. He championed what he called 'eternal poetry', rooted in intuition over ornament. A staunch defender of the Republic, Machado fled Spain in January 1939 as Catalonia fell, and died of pneumonia on 22 February 1939 in a modest hotel in Collioure, France; his mother Ana Ruiz died three days later in the same town.",Antonio Machado,Q243771,M,1875,1939,poet,Spanish,,,es.wikipedia.org/wiki/Estacion_de_Antonio_Machado; en.wikipedia.org,verified,7,1999,Metro de Madrid,"Toma su nombre de Antonio Machado (1875-1939), uno de los más grandes poetas españoles de la Generación del 98. Su obra maestra, Campos de Castilla (1912), meditación lírica sobre la belleza austera y la decadencia espiritual del paisaje castellano, se publicó apenas unas semanas antes de la muerte de su joven esposa Leonor. Machado defendió lo que llamaba 'la poesía eterna', arraigada en la intuición más que en el ornamento. Firme defensor de la República, huyó de España en enero de 1939 cuando cayó Cataluña y falleció de neumonía el 22 de febrero de 1939 en un modesto hotel de Collioure, Francia; su madre, Ana Ruiz, murió tres días después en la misma localidad.",Antonio Machado
metro_147,Valdezarza,metro_station,,Moncloa-Aravaca,,40.464919,-3.716519,descriptive,"Named after the Valdezarza neighbourhood in Moncloa-Aravaca. 'Valdezarza' derives from 'valle de zarza' (bramble valley), combining the Castilian contraction 'val-' (from 'valle') with 'zarza' (bramble/blackberry bush, from a pre-Roman root, possibly related to Basque 'zarizi'). The RAE confirms 'zarza' as a thorny rosaceous shrub (Rubus). The area was historically uncultivated scrubland on the northern slopes of the Moncloa plateau before being urbanised from the 1950s onward. The nearby Parque de la Dehesa de la Villa preserves some of this original wild vegetation.",Valdezarza (Bramble Valley),,,,,,,,,RAE (dle.rae.es/zarza); en.wikipedia.org/wiki/Valdezarza; metromadrid.es,verified,7,1999,Metro de Madrid,"Lleva el nombre del barrio de Valdezarza, en el distrito de Moncloa-Aravaca. 'Valdezarza' deriva de 'valle de zarza', combinando la contracción castellana 'val-' (de 'valle') con 'zarza' (zarza o zarzamora, de una raíz prerromana posiblemente emparentada con el vasco zarizi). La RAE define 'zarza' como un arbusto rosáceo espinoso (Rubus). La zona fue históricamente monte bajo sin cultivar en las laderas septentrionales de la meseta de Moncloa, y no comenzó a urbanizarse hasta los años cincuenta. El cercano Parque de la Dehesa de la Villa conserva algo de aquella vegetación silvestre originaria.",Valdezarza (Valle de las Zarzas)
metro_148,Colonia Jardín,station,,Latina,,40.396863,-3.774798,place,"Named after the Colonia Jardin, a military housing colony built along the Arroyo Meaques in the 1940s-1950s to house armed forces personnel and their families. Inspired by the garden-city movement of Ebenezer Howard, the colony featured individual chalets with gardens, whose size varied according to the tenant's military rank. Residents had to be both military and married to qualify, and they paid nominal rents for life. The area sits on the boundary between Campamento and Pozuelo de Alarcón, near the spot where three postwar military colonies -- Arroyo Meaques, Dehesa del Príncipe, and Campamento -- transformed former open fields into a leafy suburban enclave.",Colonia Jardín (Garden Colony),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Colonia_Jardin; metromadrid.es,verified,10;ML2;ML3,2002,Metro Ligero Oeste; Metro de Madrid,"Debe su nombre a la Colonia Jardín, un conjunto de viviendas militares levantado a lo largo del Arroyo Meaques en las décadas de 1940 y 1950 para alojar a miembros de las fuerzas armadas y sus familias. Inspirada en el movimiento de la ciudad-jardín de Ebenezer Howard, la colonia contaba con chalets individuales con jardín cuyo tamaño variaba según el rango del ocupante. Los residentes debían ser militares y estar casados para poder optar a una vivienda, y pagaban alquileres simbólicos de por vida. El enclave se sitúa en el límite entre Campamento y Pozuelo de Alarcón, cerca del punto donde tres colonias militares de posguerra --Arroyo Meaques, Dehesa del Príncipe y Campamento-- transformaron los antiguos descampados en un suburbio frondoso.",Colonia Jardín (colonia jardín)
metro_149,Opañel,metro_station,,Carabanchel,,40.386929,-3.723178,place,"Named after the Opañel neighbourhood in Carabanchel, which takes its name from the Arroyo de Opañel, a stream that once flowed through the area before being buried during urbanisation. The stream appears on the Facundo Canada López plano of Carabanchel (1900). The toponym may have pre-Roman hydronymic origins: the prefix 'Op-' could relate to the Indo-European root *up-/*op- meaning 'water/river' found in pre-Roman Hispanic toponymy (Villar Liebana, Palaeohispanica 2002). Villar lists Opaca (Huesca) among parallel forms but does not mention Opañel by name; the connection is typological. Madrid/Carabanchel falls in the voiceless *op- variant zone (West/Toledo region). Station opened as 'Elvas' 7 May 1981; renamed 'Opañel' 27 June 1984 at residents' request.",Arroyo de Opañel (stream),,,,,,,,Elvas (1981-1984),"Villar Liebana, 'Los hidronimos con *up- (*op-) agua, rio', Palaeohispanica 2 (2002) pp. 277-291 (dialnet.unirioja.es/servlet/articulo?código=670065); Plano Facundo Canada López 1900 (digital.csic.es/handle/10261/28971); es.wikipedia.org/wiki/Estacion_de_Opanel; karabanchel.com",uncertain,6,1981,Metro de Madrid,"Toma su nombre del barrio de Opañel, en Carabanchel, que a su vez deriva del Arroyo de Opañel, un curso de agua que atravesaba la zona antes de ser soterrado durante la urbanización. El arroyo aparece en el plano de Carabanchel de Facundo Cañada López (1900). El topónimo podría tener orígenes hidronímicos prerromanos: el prefijo 'Op-' se relacionaría con la raíz indoeuropea *up-/*op-, que significa 'agua' o 'río', presente en la toponimia prerromana hispánica (Villar Liébana, Palaeohispanica, 2002). Villar incluye Opaca (Huesca) entre las formas paralelas, aunque no menciona Opañel por su nombre; la conexión es tipológica. Madrid y Carabanchel se sitúan en la zona de variante sorda *op- (región occidental/toledana). La estación se inauguró como 'Elvas' el 7 de mayo de 1981 y fue renombrada 'Opañel' el 27 de junio de 1984 a petición de los vecinos.",Arroyo de Opañel (arroyo)
metro_150,Rivas Vaciamadrid,metro_station,,,,40.3282790,-3.5205017,place,"Named after the municipality of Rivas-Vaciamadrid, a composite of two historic settlements. 'Rivas' traces to Guillermo de Ribas, a Segovian captain who founded the town around 1100 at the initiative of the Council of Segovia. 'Vaciamadrid' derives from Arabic 'Fahs al-Mayrit' (field of Madrid), referring to agricultural lands that supplied Muslim-era Madinat al-Mayrit. The Arabist Jaime Oliver Asin documented the name's evolution through medieval forms: 'Ahazalmadrit', 'Mazalmadrit', 'Macal Madrit', and finally 'Vaciamadrid'. Both towns were destroyed during the Civil War, lying directly on the front line, and were rebuilt as a single nucleus by the General Directorate of Devastated Regions in 1954.",Rivas-Vaciamadrid (municipality),Q644481,,,,,,,,diarioderivas.es; ozuloquesabemos.blogspot.com; en.wikipedia.org/wiki/Rivas-Vaciamadrid; es.hispanopedia.com/wiki/Rivas-Vaciamadrid,verified,9,1999,Metro de Madrid,"Lleva el nombre del municipio de Rivas-Vaciamadrid, resultado de la fusión de dos núcleos históricos. 'Rivas' remite a Guillermo de Ribas, un capitán segoviano que fundó la villa hacia 1100 por iniciativa del Concejo de Segovia. 'Vaciamadrid' procede del árabe Fahs al-Mayrit ('campo de Madrid'), en referencia a las tierras agrícolas que abastecían a la Madinat al-Mayrit de época musulmana. El arabista Jaime Oliver Asín documentó la evolución del nombre a través de formas medievales: 'Ahazalmadrit', 'Mazalmadrit', 'Macal Madrit' y, finalmente, 'Vaciamadrid'. Ambas poblaciones fueron destruidas durante la Guerra Civil, al encontrarse directamente sobre la línea del frente, y fueron reconstruidas como un único núcleo por la Dirección General de Regiones Devastadas en 1954.",Rivas-Vaciamadrid (municipio)
metro_151,Julián Besteiro,metro_station,,,,40.3346216,-3.7523849,person,"Named after Julián Besteiro Fernández (1870-1940), a university professor and socialist politician. He served as president of the Spanish Parliament (Cortes Constituyentes) from 1931-1933 during the Second Republic, and was president of both the PSOE and UGT. Educated at the Institución Libre de Enseñanza and the Sorbonne, he led the moderate wing of Spanish socialism. He died in Carmona prison after being sentenced by a Francoist court martial.",Julián Besteiro,Q2467469,M,1870,1940,politician; academic,Spanish,,,congreso.es; en.wikipedia.org/wiki/Julian_Besteiro; es.wikipedia.org/wiki/Estacion_de_Julian_Besteiro; fpabloiglesias.es,verified,12,2003,Metro de Madrid,"Debe su nombre a Julián Besteiro Fernández (1870-1940), catedrático universitario y político socialista. Fue presidente de las Cortes Constituyentes de 1931 a 1933, durante la Segunda República, y presidente tanto del PSOE como de la UGT. Formado en la Institución Libre de Enseñanza y en la Sorbona, lideró el ala moderada del socialismo español. Murió en la prisión de Carmona tras ser condenado por un consejo de guerra franquista.",Julián Besteiro
